id,limit_bal,sex,education,marriage,age,pay_1,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,util_1,pay_ratio_1,util_2,pay_ratio_2,util_3,pay_ratio_3,util_4,pay_ratio_4,util_5,pay_ratio_5,util_6,pay_ratio_6,avg_util,misspay_cnt,target
12071,140000,2,1,1,41,0,0,0,0,0,0,142129,130705,99736,80445,81005,79387,15126,9064,4009,5014,5011,7006,1.0152071428571428,0.1064244453981946,0.9336071428571429,0.0693470027925481,0.7124,0.04019611775086228,0.5746071428571429,0.06232829883771521,0.5786071428571429,0.061860378988951296,0.56705,0.08825122501165178,0.7302464285714286,0,1
14917,280000,2,1,1,56,0,0,0,0,0,0,89739,73565,77944,81926,79277,78723,4000,6000,6000,7000,5000,5000,0.32049642857142857,0.04457370819821928,0.26273214285714286,0.08156052470604228,0.27837142857142855,0.07697834342604948,0.29259285714285715,0.08544296072065034,0.28313214285714283,0.06306999508054038,0.28115357142857145,0.06351383966566315,0.2864130952380952,0,0
19346,260000,2,2,1,35,-2,-2,-2,-2,-2,-2,3439,10034,256,274,388,766,10127,258,274,388,766,1185,0.013226923076923077,2.9447513812154695,0.03859230769230769,0.025712577237392863,0.0009846153846153846,1.0703125,0.001053846153846154,1.416058394160584,0.0014923076923076923,1.9742268041237114,0.002946153846153846,1.5469973890339426,0.009716025641025642,0,0
8403,220000,1,2,1,32,-1,-1,-1,-1,-1,-1,1565,3067,5797,1195,1797,1195,3082,5820,1198,1802,1198,1802,0.007113636363636364,1.969329073482428,0.01394090909090909,1.8976198239321813,0.02635,0.2066586165257892,0.005431818181818182,1.507949790794979,0.008168181818181817,0.6666666666666666,0.005431818181818182,1.507949790794979,0.01107272727272727,0,0
5648,50000,2,2,2,22,2,0,0,0,0,0,47076,48628,48524,8411,8587,8758,2617,2463,350,311,313,324,0.94152,0.05559095929985555,0.97256,0.050649831372871594,0.97048,0.007212925562608194,0.16822,0.03697538937106171,0.17174,0.03645044835216024,0.17516,0.03699474765928294,0.5666133333333333,1,1
9932,220000,2,1,2,32,-2,-2,-2,-2,-2,-2,21332,27844,33260,9142,15687,9148,28567,34393,9203,15765,9194,11317,0.09696363636363636,1.3391618226139135,0.12656363636363635,1.2352032753914668,0.1511818181818182,0.27669873722188815,0.041554545454545455,1.7244585429884052,0.07130454545454545,0.586090393319309,0.041581818181818185,1.2371010056843026,0.08819166666666667,0,0
3377,350000,2,2,2,37,0,0,0,0,0,0,128146,117713,51961,46207,35052,12536,4052,1700,1500,2000,500,2000,0.36613142857142855,0.03162018322850499,0.33632285714285715,0.014441905312072583,0.14846,0.028867804699678604,0.13202,0.0432834851862272,0.10014857142857143,0.014264521282665754,0.03581714285714286,0.1595405232929164,0.18648333333333333,0,0
24035,20000,1,2,2,27,1,2,0,0,2,2,7326,7060,8240,9582,9279,9971,0,1296,1638,0,844,0,0.3663,0.0,0.353,0.18356940509915015,0.412,0.1987864077669903,0.4791,0.0,0.46395,0.09095807737902792,0.49855,0.0,0.4288166666666666,4,1
9127,180000,2,2,1,32,0,0,0,0,0,0,54842,55435,56810,63562,41150,0,2073,2359,8000,3000,0,0,0.30467777777777777,0.037799496736078186,0.3079722222222222,0.042554342924145394,0.3156111111111111,0.1408202781200493,0.3531222222222222,0.04719801139045342,0.2286111111111111,0.0,0.0,0.0,0.2516657407407407,0,0
6711,80000,1,3,2,25,0,0,0,-1,0,0,78230,76277,36232,30200,30326,30290,2289,1005,31063,1094,1109,1013,0.977875,0.02925987472836508,0.9534625,0.013175662388400173,0.4529,0.8573360565246191,0.3775,0.03622516556291391,0.379075,0.03656928048539207,0.378625,0.03344338065368108,0.5865729166666667,0,0
25398,340000,2,1,2,26,1,2,2,2,2,0,17211,19262,20012,19728,19042,11728,2637,1353,531,14,235,1400,0.05062058823529412,0.1532159665330312,0.056652941176470586,0.07024192711037275,0.05885882352941176,0.02653407955226864,0.0580235294117647,0.0007096512570965125,0.056005882352941176,0.012341140636487764,0.03449411764705882,0.11937244201909959,0.05244264705882353,5,0
11188,200000,2,2,1,39,-1,2,-1,-1,-1,-1,3603,272,5881,0,3331,0,0,5881,20,3331,0,8447,0.018015,0.0,0.00136,21.621323529411764,0.029405,0.0034007821799013774,0.0,3331.0,0.016655,0.0,0.0,8447.0,0.010905833333333335,1,0
5269,110000,1,2,2,25,0,0,0,0,0,0,99353,90517,78484,74652,75251,75643,3500,3500,3000,3000,2870,3000,0.903209090909091,0.03522792467263193,0.8228818181818182,0.038666769778052744,0.7134909090909091,0.038224351460170225,0.6786545454545454,0.040186465198521135,0.6841,0.03813902805278335,0.6876636363636364,0.03965998175640839,0.7483333333333334,0,0
16117,200000,2,2,2,36,0,0,0,0,0,0,199278,201725,203794,189024,191803,195044,7279,8679,6300,6000,6000,22001,0.99639,0.0365268619717179,1.008625,0.04302391870120213,1.01897,0.03091356958497306,0.94512,0.03174200101574403,0.959015,0.03128209673467047,0.97522,0.1128001886753758,0.98389,0,1
25733,200000,2,3,1,47,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
23741,70000,2,2,1,57,0,0,0,0,0,0,18379,19571,22729,24346,24940,25539,1500,3500,2000,1000,1000,1500,0.2625571428571429,0.08161488655530769,0.27958571428571427,0.17883603290583006,0.3247,0.08799331250824938,0.3478,0.041074509159615545,0.35628571428571426,0.040096230954290296,0.36484285714285714,0.0587337013978621,0.32262857142857143,0,0
8811,390000,2,1,1,64,1,-2,-2,-2,-2,-1,0,0,0,0,0,8668,0,0,0,0,8668,4490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8668.0,0.022225641025641025,0.5179972311952007,0.003704273504273504,1,1
12899,50000,1,2,2,31,2,0,0,0,-1,-1,49804,28662,29476,4011,1000,0,2000,1500,1000,1000,0,0,0.99608,0.04015741707493374,0.57324,0.052334100900146535,0.58952,0.03392590582168544,0.08022,0.2493143854400399,0.02,0.0,0.0,0.0,0.37650999999999996,1,0
10495,230000,2,1,2,33,-1,-1,-1,-1,0,0,483,0,342,955,957,1407,0,342,955,2,1511,4373,0.0021,0.0,0.0,342.0,0.0014869565217391304,2.7923976608187133,0.004152173913043478,0.0020942408376963353,0.004160869565217391,1.5788923719958203,0.006117391304347826,3.108031272210377,0.0030028985507246377,0,0
28008,250000,2,2,1,25,0,0,0,0,0,0,24920,26456,24196,22408,20610,17978,2000,1790,1250,700,644,1000,0.09968,0.08025682182985554,0.105824,0.06765951013002722,0.096784,0.051661431641593654,0.089632,0.03123884327026062,0.08244,0.031246967491508976,0.071912,0.0556235398820781,0.09104533333333333,0,0
23855,70000,1,2,1,40,0,0,0,0,0,0,30346,27040,23756,18897,10873,10707,1681,1635,1463,525,535,570,0.43351428571428574,0.05539445066895143,0.3862857142857143,0.06046597633136094,0.33937142857142855,0.0615844418252231,0.26995714285714284,0.027782187648833147,0.15532857142857143,0.049204451393359695,0.15295714285714285,0.05323620061641916,0.2895690476190476,0,0
5826,50000,1,3,1,50,2,0,0,0,0,0,48607,49540,49583,19695,20004,19904,2100,1500,1000,1000,1000,700,0.97214,0.04320365379472092,0.9908,0.030278562777553492,0.99166,0.02016820281144747,0.3939,0.05077430820005077,0.40008,0.04999000199960008,0.39808,0.03516881028938907,0.69111,1,0
27604,100000,2,2,2,28,0,0,0,0,0,0,50697,51813,53416,32422,33177,42560,1959,2545,1513,1268,10000,10000,0.50697,0.038641339724244037,0.51813,0.04911894698241754,0.53416,0.028324846487943686,0.32422,0.03910924680772315,0.33177,0.30141362992434517,0.4256,0.2349624060150376,0.4401416666666667,0,0
9616,30000,1,2,2,29,-1,-1,-1,-1,0,-1,390,390,390,1438,719,1588,390,390,1438,0,1588,0,0.013,1.0,0.013,1.0,0.013,3.687179487179487,0.047933333333333335,0.0,0.023966666666666667,2.208623087621697,0.05293333333333333,0.0,0.027305555555555555,0,0
17941,70000,1,2,2,44,2,2,2,2,2,2,43314,44325,45375,44350,46996,47951,2025,2051,0,3697,1853,1910,0.6187714285714285,0.0467516276492589,0.6332142857142857,0.04627185561195713,0.6482142857142857,0.0,0.6335714285714286,0.08335963923337092,0.6713714285714286,0.03942888756489914,0.6850142857142857,0.03983232883568643,0.6483595238095238,6,1
8282,110000,2,1,1,29,-1,-1,-1,-1,0,-1,3261,1380,1380,2760,1380,1700,1380,1380,2760,0,1700,0,0.029645454545454544,0.42318307267709293,0.012545454545454545,1.0,0.012545454545454545,2.0,0.02509090909090909,0.0,0.012545454545454545,1.2318840579710144,0.015454545454545455,0.0,0.01797121212121212,0,0
6517,10000,2,2,3,38,0,0,0,-1,0,0,3213,2797,0,1660,660,660,1000,0,1660,0,0,0,0.3213,0.3112356053532524,0.2797,0.0,0.0,1660.0,0.166,0.0,0.066,0.0,0.066,0.0,0.14983333333333335,0,0
22969,300000,2,2,1,27,1,2,0,0,0,0,311987,305417,296009,92553,94259,96868,0,12500,3200,3000,3000,3000,1.0399566666666666,0.0,1.0180566666666666,0.04092764973789933,0.9866966666666667,0.010810482113719514,0.30851,0.032413860166607245,0.3141966666666667,0.03182719952471382,0.3228933333333333,0.030969979766279885,0.6650516666666667,2,0
10029,430000,1,2,2,42,0,0,0,0,0,0,59648,52811,45441,39174,28261,25411,2035,1587,1161,1943,995,606,0.13871627906976744,0.0341168186695279,0.12281627906976744,0.030050557648974647,0.10567674418604651,0.0255496137849079,0.09110232558139535,0.04959922397508552,0.06572325581395348,0.03520752981140087,0.0590953488372093,0.02384793986856086,0.09718837209302326,0,0
492,30000,2,2,1,43,2,2,2,2,2,0,28703,26622,24022,24368,20859,19633,1300,2,1608,0,900,800,0.9567666666666667,0.04529143295125945,0.8874,7.5125835774923e-05,0.8007333333333333,0.06693863958038465,0.8122666666666667,0.0,0.6953,0.04314684308931396,0.6544333333333333,0.04074772067437478,0.8011500000000001,5,0
25168,110000,2,3,2,29,1,2,0,0,0,0,23258,22591,23920,25217,25600,26036,0,2000,2000,1100,1000,3000,0.21143636363636364,0.0,0.20537272727272726,0.08853083086184764,0.21745454545454546,0.08361204013377926,0.22924545454545456,0.04362136653844629,0.23272727272727273,0.0390625,0.2366909090909091,0.11522507297587956,0.22215454545454547,2,0
28786,230000,2,5,1,42,-1,-1,-1,-1,-1,-1,390,390,390,390,240,930,390,390,390,240,1080,0,0.0016956521739130434,1.0,0.0016956521739130434,1.0,0.0016956521739130434,1.0,0.0016956521739130434,0.6153846153846154,0.0010434782608695651,4.5,0.004043478260869565,0.0,0.0019782608695652175,0,0
27029,30000,1,2,1,33,0,0,0,0,0,0,59867,28357,29312,26404,25806,26325,1500,1433,1500,920,929,0,1.9955666666666667,0.025055539779845325,0.9452333333333334,0.05053425961843636,0.9770666666666666,0.0511735807860262,0.8801333333333333,0.03484320557491289,0.8602,0.03599937998914981,0.8775,0.0,1.0892833333333334,0,1
17651,80000,2,2,1,41,-1,-1,-1,-1,-2,-1,390,390,390,-390,0,1560,390,780,0,390,1780,0,0.004875,1.0,0.004875,2.0,0.004875,0.0,-0.004875,-1.0,0.0,1780.0,0.0195,0.0,0.004875,0,1
11797,290000,1,2,1,44,-2,-2,-2,-2,-2,-2,167,616,640,526,336,527,619,643,528,337,529,696,0.0005758620689655172,3.7065868263473054,0.002124137931034483,1.0438311688311688,0.002206896551724138,0.825,0.001813793103448276,0.6406844106463878,0.0011586206896551723,1.5744047619047619,0.0018172413793103449,1.3206831119544593,0.0016160919540229885,0,1
29659,50000,1,3,1,41,0,0,0,0,0,0,49782,50741,48468,39203,28913,26636,1816,1753,1433,990,967,1071,0.99564,0.03647904865212326,1.01482,0.034547998659860864,0.96936,0.02956589914995461,0.78406,0.025253169400300996,0.57826,0.033445163075433194,0.53272,0.04020874005105872,0.8124766666666668,0,0
14211,70000,1,2,1,43,0,0,0,0,0,0,93025,95655,66404,31688,17317,6270,3664,2127,618,738,125,0,1.3289285714285715,0.03938726148884708,1.3665,0.022236161204328055,0.9486285714285714,0.009306668272995602,0.4526857142857143,0.02328957334006564,0.2473857142857143,0.007218340359184616,0.08957142857142857,0.0,0.73895,0,0
8887,70000,1,3,0,26,1,2,2,0,0,0,39073,40154,39214,39861,41063,42918,2000,0,1600,2000,2700,1500,0.5581857142857143,0.051186241138382,0.5736285714285714,0.0,0.5602,0.040801754475442445,0.5694428571428571,0.0501743558867063,0.5866142857142858,0.06575262401675475,0.6131142857142857,0.034950370473927024,0.5768642857142857,3,1
3817,50000,1,2,2,32,0,0,0,0,2,0,32813,34973,35603,37595,29818,24416,3000,1700,2600,0,10000,6000,0.65626,0.09142717825252186,0.69946,0.04860892688645527,0.71206,0.07302755385782098,0.7519,0.0,0.59636,0.33536789858474747,0.48832,0.24574049803407602,0.6507266666666666,1,1
7341,240000,2,1,2,28,0,0,0,0,0,0,168068,168685,94520,14422,12552,20550,6042,3558,1000,600,10550,9000,0.7002833333333334,0.0359497346312207,0.7028541666666667,0.021092568989536712,0.3938333333333333,0.010579771476936098,0.06009166666666667,0.041603106365275276,0.0523,0.8405035054174633,0.085625,0.43795620437956206,0.33249791666666667,0,0
21802,50000,2,1,2,25,0,0,-1,0,0,0,4705,9557,7861,8984,10664,7292,5000,7861,1320,2000,6000,10000,0.0941,1.0626992561105206,0.19114,0.8225384534895888,0.15722,0.16791756773947336,0.17968,0.2226179875333927,0.21328,0.5626406601650412,0.14584,1.3713658804168953,0.16354333333333332,0,0
650,20000,2,2,2,46,8,7,6,5,4,3,21075,20795,20206,19617,18737,18148,0,0,0,0,0,0,1.05375,0.0,1.03975,0.0,1.0103,0.0,0.98085,0.0,0.93685,0.0,0.9074,0.0,0.98815,6,0
8100,50000,2,2,2,47,0,0,0,0,0,0,50883,51117,51125,50497,50544,50555,2200,5300,2000,2000,2000,2000,1.01766,0.04323644439203663,1.02234,0.10368370600778606,1.0225,0.039119804400977995,1.00994,0.039606313246331466,1.01088,0.03956948401392846,1.0111,0.03956087429532193,1.0157366666666667,0,1
23118,30000,2,5,1,33,0,0,0,0,0,0,25083,25244,26286,26458,26668,28195,1406,1838,1400,1000,2342,1000,0.8361,0.056053901048518914,0.8414666666666667,0.07280938044683885,0.8762,0.053260290649014684,0.8819333333333333,0.03779575175750246,0.8889333333333334,0.08782060896955152,0.9398333333333333,0.03546728143287817,0.8774111111111113,0,0
11385,50000,1,2,2,28,0,0,0,0,0,0,17868,18028,38126,18690,19082,19505,1711,20809,668,692,740,632,0.35736,0.09575777927020372,0.36056,1.1542600399378744,0.76252,0.017520851912080995,0.3738,0.03702514713750669,0.38164,0.03878000209621633,0.3901,0.03240194821840554,0.4376633333333333,0,0
20828,390000,1,1,1,32,0,0,0,0,0,0,26214,25100,34131,31120,15768,30831,6000,10778,7063,7060,30009,10025,0.06721538461538462,0.22888532845044632,0.06435897435897436,0.429402390438247,0.08751538461538462,0.20693797427558525,0.0797948717948718,0.2268637532133676,0.04043076923076923,1.9031582952815829,0.07905384615384616,0.32515974181829976,0.06972820512820513,0,0
21409,60000,2,3,1,34,0,0,0,0,0,0,53748,41668,29306,27800,27552,29545,1778,2000,1748,1500,2600,1000,0.8958,0.03308030066235023,0.6944666666666667,0.047998464049150424,0.48843333333333333,0.05964648877362997,0.4633333333333333,0.0539568345323741,0.4592,0.09436701509872242,0.49241666666666667,0.033846674564224064,0.582275,0,0
26724,40000,1,1,2,26,0,0,0,2,0,0,38131,35382,38744,38807,39933,38646,1600,4950,1400,2000,1400,1500,0.953275,0.04196060947785266,0.88455,0.13990164490418858,0.9686,0.03613462729712988,0.970175,0.051537093823279305,0.998325,0.03505872336163073,0.96615,0.03881384878124515,0.9568458333333334,1,0
28928,230000,2,3,1,49,0,0,0,0,0,0,224985,188593,162143,165345,151047,147564,10000,8000,7000,10000,10000,8000,0.978195652173913,0.044447407604951444,0.8199695652173913,0.042419389903124716,0.7049695652173913,0.043171768130600766,0.7188913043478261,0.06047960325380265,0.6567260869565218,0.06620455884592213,0.6415826086956522,0.05421376487490174,0.7533891304347827,0,0
23132,50000,2,3,1,34,0,0,0,0,0,0,24203,23708,23609,22675,21628,20576,1367,1741,1280,706,700,776,0.48406,0.05648060157831674,0.47416,0.0734351273831618,0.47218,0.054216612308865264,0.4535,0.03113561190738699,0.43256,0.03236545219160348,0.41152,0.03771384136858476,0.45466333333333336,0,0
8719,50000,1,2,1,40,0,0,0,0,0,0,50066,47636,9762,8620,9303,8693,1450,1500,400,1000,1000,2000,1.00132,0.028961770462988853,0.95272,0.03148878999076329,0.19524,0.04097520999795124,0.1724,0.11600928074245939,0.18606,0.10749220681500592,0.17386,0.2300701714022777,0.44693333333333335,0,0
6002,500000,2,1,2,37,-1,-1,-1,-1,-1,-1,6364,1625,517,0,1450,2668,1625,517,0,1450,2668,1480,0.012728,0.25534255185417976,0.00325,0.3181538461538462,0.001034,0.0,0.0,1450.0,0.0029,1.84,0.005336,0.5547226386806596,0.004208,0,0
8587,170000,2,1,1,63,0,0,0,0,0,0,54957,56462,58023,59560,61442,63422,3000,2500,2500,3000,3000,2651,0.3232764705882353,0.05458813253998581,0.3321294117647059,0.04427756721334703,0.34131176470588237,0.043086362304603346,0.3503529411764706,0.050369375419744795,0.3614235294117647,0.048826535594544446,0.3730705882352941,0.041799375610986726,0.3469274509803921,0,0
9666,360000,2,1,2,27,0,0,0,0,0,2,21275,22517,23707,24145,24068,24350,1800,1800,1000,1649,1003,3,0.059097222222222225,0.0846063454759107,0.06254722222222223,0.07993960119021185,0.06585277777777777,0.042181634116505676,0.06706944444444445,0.06829571339821909,0.06685555555555556,0.04167359149077613,0.06763888888888889,0.00012320328542094456,0.06484351851851851,1,1
17387,20000,2,2,2,48,1,3,2,2,2,2,17100,16537,16283,17708,18121,17692,0,300,2000,1000,0,792,0.855,0.0,0.82685,0.01814113805406059,0.81415,0.12282748879199165,0.8854,0.056471651231082,0.90605,0.0,0.8846,0.044765995930364004,0.8620083333333333,6,1
10629,260000,2,1,1,52,2,2,2,2,-1,-1,150,150,150,150,2500,0,0,0,0,2500,0,0,0.000576923076923077,0.0,0.000576923076923077,0.0,0.000576923076923077,0.0,0.000576923076923077,16.666666666666668,0.009615384615384616,0.0,0.0,0.0,0.0019871794871794872,4,1
228,20000,1,2,1,37,0,0,0,0,0,0,16455,16511,18902,18768,18650,19175,1609,3000,663,676,834,782,0.82275,0.09778182923123671,0.82555,0.18169705045121434,0.9451,0.035075653370013754,0.9384,0.036018755328218244,0.9325,0.04471849865951743,0.95875,0.04078226857887875,0.9038416666666667,0,0
1533,20000,1,2,2,25,0,0,2,2,4,3,16508,19638,19030,22033,21109,20474,3400,0,3633,0,0,0,0.8254,0.20596074630482192,0.9819,0.0,0.9515,0.19090909090909092,1.10165,0.0,1.05545,0.0,1.0237,0.0,0.9899333333333334,4,0
21115,480000,1,1,1,49,0,0,0,0,0,0,376186,389822,401982,410694,407436,407809,20000,18000,15000,15000,14000,13000,0.7837208333333333,0.05316518956048338,0.8121291666666667,0.04617492086131619,0.8374625,0.03731510366135797,0.8556125,0.0365235430758667,0.848825,0.03436122483040281,0.8496020833333333,0.0318776682221334,0.8312253472222221,0,0
26679,50000,1,2,2,25,0,0,0,0,0,0,47034,47521,47633,47482,48162,48926,2100,2500,2000,2000,1685,2000,0.94068,0.04464855211123868,0.95042,0.05260832053197534,0.95266,0.04198769760460185,0.94964,0.04212122488521966,0.96324,0.034986088617582324,0.97852,0.040878060744798266,0.9558599999999999,0,0
17050,60000,2,2,1,25,2,0,0,2,0,0,33598,34733,37460,36558,37945,38782,2000,3600,0,2000,1600,1600,0.5599666666666666,0.059527352818620156,0.5788833333333333,0.10364782771427748,0.6243333333333333,0.0,0.6093,0.054707587942447615,0.6324166666666666,0.0421662933192779,0.6463666666666666,0.04125625290083028,0.6085444444444444,2,1
26514,280000,2,1,1,63,-2,-2,-2,-2,-2,-2,-200,-200,-200,-200,-200,-200,0,0,0,0,0,200,-0.0007142857142857143,-0.0,-0.0007142857142857143,-0.0,-0.0007142857142857143,-0.0,-0.0007142857142857143,-0.0,-0.0007142857142857143,-0.0,-0.0007142857142857143,-1.0,-0.0007142857142857143,0,1
19650,180000,2,2,1,33,2,2,2,2,2,2,115166,122519,123087,126564,123040,129098,10800,4000,7000,0,8200,1500,0.6398111111111111,0.09377767743952208,0.6806611111111112,0.0326479974534562,0.6838166666666666,0.05687034374060624,0.7031333333333334,0.0,0.6835555555555556,0.06664499349804942,0.7172111111111111,0.011619080078699903,0.6846981481481481,6,1
205,360000,2,2,1,48,0,0,0,0,0,0,226430,231878,234192,190211,173557,146511,9100,7300,5800,5600,5600,4100,0.6289722222222223,0.04018902088945811,0.6441055555555556,0.03148207246914326,0.6505333333333333,0.024766003962560634,0.5283638888888889,0.0294409892172377,0.48210277777777777,0.03226605668454744,0.406975,0.02798424691661377,0.5568421296296296,0,0
28648,200000,2,3,1,44,-2,-2,-2,-2,-2,-2,390,390,390,390,390,390,390,390,390,390,390,540,0.00195,1.0,0.00195,1.0,0.00195,1.0,0.00195,1.0,0.00195,1.0,0.00195,1.3846153846153846,0.0019500000000000001,0,0
28146,360000,2,2,1,47,-1,0,0,-1,-1,-1,71006,37066,49018,32760,31489,22316,36448,48833,32928,31646,22428,37984,0.19723888888888888,0.5133087344731431,0.10296111111111111,1.317460745696865,0.13616111111111112,0.671753233506059,0.091,0.965995115995116,0.08746944444444445,0.7122487217758582,0.06198888888888889,1.7020971500268864,0.11280324074074076,0,0
6296,340000,2,2,2,32,0,0,0,0,0,0,169246,100967,102819,105477,107454,110419,6000,4500,5000,4000,5000,4000,0.49778235294117645,0.03545135483261052,0.29696176470588237,0.044569017599809836,0.3024088235294118,0.04862914441883309,0.31022647058823527,0.037922959507759986,0.3160411764705882,0.04653153907718652,0.32476176470588236,0.036225649571178874,0.34136372549019606,0,0
18191,20000,1,1,1,36,0,0,0,2,0,0,16736,17834,20025,28806,14463,18668,1700,4000,300,10000,5000,1000,0.8368,0.1015774378585086,0.8917,0.224290680722216,1.00125,0.0149812734082397,1.4403,0.3471498993265292,0.72315,0.3457097421005324,0.9334,0.05356760231412042,0.9711,1,0
28723,110000,2,2,1,46,0,0,0,0,0,0,107281,109551,48942,49959,50951,52019,4560,1808,1825,1817,1882,1893,0.9752818181818181,0.04250519663314101,0.9959181818181818,0.016503728856879445,0.4449272727272727,0.037289036001798045,0.4541727272727273,0.036369823255069156,0.4631909090909091,0.03693744970658083,0.4729,0.03639054960687441,0.6343984848484848,0,0
17220,80000,2,2,2,25,0,0,2,2,0,0,47369,49524,48461,45943,46660,46118,4400,1500,1500,1742,1800,2100,0.5921125,0.09288775359412274,0.61905,0.03028834504482675,0.6057625,0.03095272487154619,0.5742875,0.03791654876695035,0.58325,0.03857693956279468,0.576475,0.045535365800771936,0.5918229166666666,2,1
2700,30000,1,2,1,36,1,3,2,0,0,0,22327,21696,21054,21315,21623,22261,0,0,908,800,1000,1809,0.7442333333333333,0.0,0.7232,0.0,0.7018,0.04312719673221241,0.7105,0.037532254281022755,0.7207666666666667,0.04624705175045091,0.7420333333333333,0.08126319572346256,0.7237555555555555,3,0
4769,220000,1,1,1,37,-1,-1,0,-1,-1,2,17039,7113,9574,1727,4201,622,7540,9571,1739,4918,0,24037,0.07745,0.4425142320558718,0.032331818181818184,1.3455644594404612,0.04351818181818182,0.18163776895759348,0.00785,2.8477127967573828,0.019095454545454544,0.0,0.0028272727272727273,38.644694533762056,0.030512121212121213,1,0
16475,50000,2,2,1,51,0,0,0,2,0,0,40268,27913,22733,15100,7080,8049,2000,3334,27,300,1092,400,0.80536,0.04966722956193503,0.55826,0.11944255364883746,0.45466,0.0011877006994237451,0.302,0.019867549668874173,0.1416,0.15423728813559323,0.16098,0.04969561436203255,0.40381,1,0
173,50000,2,2,2,22,-1,0,0,0,0,0,8567,15273,11650,7457,3115,7725,15000,1000,149,0,5000,10000,0.17134,1.7509046340609316,0.30546,0.06547502127938191,0.233,0.01278969957081545,0.14914,0.0,0.0623,1.6051364365971108,0.1545,1.2944983818770226,0.17929000000000003,0,0
17404,70000,2,2,1,41,0,0,0,2,0,0,68953,68908,68799,65250,53934,54149,3000,3810,2010,2054,2000,1872,0.9850428571428571,0.04350789668324801,0.9844,0.05529111278806525,0.9828428571428571,0.029215540923559935,0.9321428571428572,0.03147892720306513,0.7704857142857143,0.037082359921385394,0.7735571428571428,0.034571275554488544,0.9047452380952379,1,0
121,50000,1,3,2,37,2,2,2,3,2,2,46004,45976,48953,48851,49318,51143,1000,4035,1000,1400,2800,0,0.92008,0.021737240239979132,0.91952,0.08776318078997739,0.97906,0.020427757236533003,0.97702,0.028658574031237845,0.98636,0.056774402854941404,1.02286,0.0,0.9674833333333334,6,1
12710,300000,1,2,2,33,0,0,0,0,0,0,306623,296304,295855,201842,201309,200695,12000,11504,8500,8000,8000,11000,1.0220766666666667,0.039136007409750734,0.98768,0.03882499055024569,0.9861833333333333,0.028730290175930775,0.6728066666666667,0.039634961999980185,0.67103,0.03973990233919,0.6689833333333334,0.05480953685941354,0.8347933333333334,0,0
18488,140000,2,2,2,27,-1,-1,-2,-2,-2,-2,515,0,0,0,0,0,0,0,0,0,0,0,0.0036785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006130952380952381,0,0
3454,50000,1,2,1,34,0,0,-1,0,-1,-1,2522,0,2522,1261,1261,1428,0,2522,0,1261,1428,1261,0.05044,0.0,0.0,2522.0,0.05044,0.0,0.02522,1.0,0.02522,1.1324345757335448,0.02856,0.8830532212885154,0.029979999999999996,0,0
25199,80000,2,2,1,23,0,0,0,0,0,-2,54600,56379,55875,7552,0,0,3300,2640,1056,0,0,0,0.6825,0.06043956043956044,0.7047375,0.04682594583089448,0.6984375,0.018899328859060403,0.0944,0.0,0.0,0.0,0.0,0.0,0.3633458333333333,0,0
20018,110000,2,2,1,44,0,0,0,0,0,0,42214,43195,43699,45662,47592,48674,2000,3000,3000,3000,2000,2000,0.38376363636363636,0.04737764722603875,0.3926818181818182,0.06945248292626462,0.3972636363636364,0.0686514565550699,0.4151090909090909,0.06570014454031799,0.43265454545454546,0.04202386955790889,0.4424909090909091,0.0410896988125077,0.4106606060606061,0,0
16704,50000,1,2,2,43,0,0,0,0,0,0,50756,50552,49465,40020,10407,9037,1934,1917,2500,500,500,1000,1.01512,0.03810386949326188,1.01104,0.037921348314606744,0.9893,0.050540786414636614,0.8004,0.01249375312343828,0.20814,0.04804458537522821,0.18074,0.11065619121389841,0.70079,0,0
10616,400000,1,1,1,35,-2,-1,0,0,0,0,11802,73011,79259,87413,92269,100973,73022,10000,10009,8000,10000,10029,0.029505,6.18725639722081,0.1825275,0.13696566270835903,0.1981475,0.1262821887735147,0.2185325,0.09151956802763891,0.2306725,0.10837876209777932,0.2524325,0.09932358155150386,0.18530291666666668,0,0
2903,30000,2,2,2,33,0,0,0,0,0,0,25498,26149,26716,26918,27089,26277,1451,1408,1000,964,1136,716,0.8499333333333333,0.05690642403325751,0.8716333333333334,0.05384527132968756,0.8905333333333333,0.03743075310675251,0.8972666666666667,0.03581246749387027,0.9029666666666667,0.041935841116320274,0.8759,0.027248163793431517,0.8813722222222222,0,1
25928,430000,2,1,2,42,-2,-2,-2,-2,-2,-2,9777,75276,5999,38845,0,1111,75276,6008,48845,0,1111,1140,0.022737209302325583,7.699294262043572,0.17506046511627907,0.07981295499229502,0.013951162790697674,8.142190365060843,0.09033720930232558,0.0,0.0,1111.0,0.002583720930232558,1.026102610261026,0.05077829457364341,0,0
